CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
01.201.140/0001-90;2022-11-01;1;2022-11-30;19548;;;;;;;;;;;;;;;;1130275819.53;1120589958.8;12203832;91.8227945779653;8.3E-05;0;0.004746;-0.001777;0.006523;0
01.201.140/0001-90;2022-12-01;2;2022-12-31;19484;19461;15;1;;;2;;;;;;3;2;;;437068395.08;430849356.99;4709082;91.4932797921123;0.000214;0;-0.003589;-0.003589;0;0
01.235.622/0001-61;2022-01-01;3;2022-01-31;57;;;;;;;;;;;;;;;;3011575108.25;2569068488.97;935878;2745.08909170853;0.000807730821077473;;0.005793;0.005793;0;
01.235.622/0001-61;2022-02-01;1;2022-02-25;57;;;;;;;;;;;;;;;;3057466911.72;2591380519.6;935878;2768.92983871829;0.000747476518924743;;0.008685;0.008684;1E-06;
01.235.622/0001-61;2022-03-01;2;2022-03-31;57;42;;;;;;;;;;;;2;13;;3146591523.75;2663328668.27;935878;2845.80753930534;0.000849431899619628;;0.027765;0.027764;1E-06;
01.235.622/0001-61;2022-04-01;1;2022-04-29;57;;;;;;;;;;;;;;;;3138956725.31;2587128917.05;935878;2764.38693617117;0.000776175186619504;;0.006824;-0.02861;0.035434;
01.235.622/0001-61;2022-05-01;2;2022-05-31;57;;;;;;;;;;;;;;;;3048957283.34;2606845076.01;935878;2785.45395447911;0.000866413056450976;;0.00762;0.00762;;
01.235.622/0001-61;2022-06-01;1;2022-06-30;57;42;;;;;;;;;;;;2;13;;3154308137.47;2591794648.75;935878;2769.37234206809;0.000838172353294932;;0.007398;-0.005773;0.013171;
01.235.622/0001-61;2022-07-01;2;2022-07-29;57;42;;;;;;;;;;;;2;13;;3165216984.89;2611026661.1;935878;2789.92204229611;0.000826429278623654;;0.020591;0.00742;0.013171;
01.235.622/0001-61;2022-08-01;1;2022-08-31;57;;;;;;;;;;;;;;;;3168061773.27;2632589361.17;935878;2812.96211810727;0.000905222791351284;;0.008259;0.008258;1E-06;
01.235.622/0001-61;2022-09-01;2;2022-09-30;57;42;;;;;;;;;;;;2;13;;3165612969.07;2651173386.82;935878;2832.81943460579;0.000827491887519067;;0.00706;0.007059;1E-06;
01.235.622/0001-61;2022-10-01;1;2022-10-31;57;;;;;;;;;;;;;;;;3169351080.13;2669579504.22;935878;2852.48665340995;0.000821786527253472;;-0.002142;-0.002142;;
01.235.622/0001-61;2022-11-01;1;2022-11-30;57;;;;;;;;;;;;;;;;3116169954.85;2685049375.2;935878;2869.01644787034;0.000789078193335713;;0.005795;0.005794;1E-06;
01.235.622/0001-61;2022-12-01;2;2022-12-30;57;42;;;;;;;;;;;;2;13;;3261308819.93;2675838199.25;949822.0000031;2817.1996429239;0.000876021098980131;;0.026589;-0.00343;0.030019;
01.356.517/0001-80;2022-01-01;1;2022-01-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251672980.57;153461641.45;56701;2706.50678912188;0.0004;0;0.038687;0.038687;;
01.356.517/0001-80;2022-02-01;1;2022-02-28;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253790526.18;157190991.11;56701;2772.27899172854;0.0004;0;0.024302;0.024302;;
01.356.517/0001-80;2022-03-01;1;2022-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259516281.47;163396494.2;56701;2881.72156046631;0.0004;0;0.039477;0.039477;;
01.356.517/0001-80;2022-04-01;1;2022-04-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265303936.99;169638403.5;56701;2991.80620271247;0.0004;0;0.038201;0.038201;;
01.356.517/0001-80;2022-05-01;1;2022-04-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268735729.07;175982675.88;56701;3103.69615844518;0.0004;0;0.037399;0.037399;;
01.356.517/0001-80;2022-06-01;1;2022-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274369490.57;149648623.81;56701;2639.25898679036;0.0004;0;0.03623;0.03623;;
01.356.517/0001-80;2022-07-01;1;2022-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273874676.12;156468500.07;56701;2759.53687007284;0.0004;0;0.045573;0.045573;;
01.356.517/0001-80;2022-08-01;1;2022-08-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279543205.64;163296494.98;56701;2879.95793689706;0.0004;0;0.043638;0.043638;;
01.356.517/0001-80;2022-09-01;1;2022-09-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285325793.9;170268185.09;56701;3002.9132659036;0.0004;0;0.042693;0.042693;;
01.356.517/0001-80;2022-10-01;1;2022-10-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291104695.95;177207314.86;56701;3125.29434860055;0.0004;0;0.040754;0.040754;;
01.356.517/0001-80;2022-11-01;1;2022-11-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;291953434.14;179382922.68;56701;3163.66418017319;0.0004;0;0.012277;0.012277;;
01.356.517/0001-80;2022-12-01;1;2022-12-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296279359.71;150760721.88;56701;2658.87236345038;0.0004;0;0.030513;0.030513;;
01.497.954/0001-14;2022-01-01;1;2022-01-31;6;;;;;;;;;;;;;;;;141063890.28;140290074.55;8703994;16.1178965139452;0.000134;0;0.001192;0.001192;0;0
01.497.954/0001-14;2022-02-01;1;2022-02-28;6;;;;;;;;;;;;;;;;141039388.46;140407306.19;8703994;16.1313652318694;0.000122;0;0.000836;0.000836;0;0
01.497.954/0001-14;2022-03-01;1;2022-03-31;6;3;3;;;;;;;;;;;;;;140872405.2;140352342.48;8703994;16.1250504630403;0.000119;0;-0.000391;-0.000391;0;0
01.497.954/0001-14;2022-04-01;1;2022-04-30;6;;;;;;;;;;;;;;;;140893411.23;140468385.37;8703994;16.1383826057325;0.000124;0;0.000827;0.000827;0;0
01.497.954/0001-14;2022-05-01;1;2022-05-31;6;;;;;;;;;;;;;;;;140881356.85;140370049.29;8703994;16.1270847946357;0.000123;0;0.003126;-0.0007;0.003826;0
01.497.954/0001-14;2022-06-01;1;2022-06-30;6;3;3;;;;;;;;;;;;;;140866233.17;140066549.05;8703994;16.0922157172902;0.000123;0;0.001227;-0.002162;0.003389;0
01.497.954/0001-14;2022-07-01;1;2022-07-31;6;;;;;;;;;;;;;;;;140824652.15;140157528.82;8703994;16.1026683635122;0.000122;0;0.00065;0.00065;0;0
01.497.954/0001-14;2022-08-01;1;2022-08-31;6;;;;;;;;;;;;;;;;140761162.41;140218824.86;8703994;16.1097106523741;0.000122;0;0.000437;0.000437;0;0
01.497.954/0001-14;2022-09-01;1;2022-09-30;6;3;3;;;;;;;;;;;;;;140881723.88;140441906.27;8703994;16.1353404276244;0.000124;0;0.001591;0.001591;0;0
01.497.954/0001-14;2022-10-01;1;2022-10-31;6;;;;;;;;;;;;;;;;140856250.73;140536838.48;8703994;16.1462471688285;0.000126;0;0.000676;0.000676;0;0
01.497.954/0001-14;2022-11-01;1;2022-11-30;6;;;;;;;;;;;;;;;;140866644.86;140528633.88;8703994;16.1453045440978;0.00013;0;0.001009;-5.8E-05;0.001067;0
01.497.954/0001-14;2022-12-01;1;2022-12-31;2;;2;;;;;;;;;;;;;;145652907.85;144992694.87;8703994;16.6581795518241;0.000154;0;0.034726;0.031766;0.00296;0
01.601.918/0001-59;2022-01-01;2;2022-01-31;1;;;;;;;;;;;;;;;;68200032.14;67541513.6;500000;135.0830272;0.000765;1.4E-05;-0.004785;-0.004785;0;0
01.601.918/0001-59;2022-02-01;1;2022-02-28;1;;;;;;;;;;;;;;;;68397834.84;67744670.17;500000;135.48934034;0.000726;1.5E-05;0.003008;0.003008;0;0
01.601.918/0001-59;2022-03-01;1;2022-03-31;1;;;1;;;;;;;;;;;;;68479560.52;67831932.43;500000;135.66386486;0.000725;1.5E-05;0.001288;0.001288;0;0
01.601.918/0001-59;2022-04-01;1;2022-04-30;1;;;;;;;;;;;;;;;;68372723.02;67729296.68;500000;135.45859336;0.000726;1.5E-05;-0.001513;-0.001513;0;0
01.601.918/0001-59;2022-05-01;1;2022-05-31;1;;;;;;;;;;;;;;;;68368325.33;67724898.99;500000;135.44979798;0.000726;1.5E-05;-6.5E-05;-6.5E-05;0;0
01.601.918/0001-59;2022-06-01;1;2022-06-30;1;;;1;;;;;;;;;;;;;68093100.99;67454183.36;500000;134.90836672;0.000729;1.5E-05;-0.003997;-0.003997;0;0
01.601.918/0001-59;2022-07-01;1;2022-07-31;1;;;;;;;;;;;;;;;;68103088.09;67471796.58;500000;134.94359316;0.000729;1.5E-05;0.000261;0.000261;0;0
01.601.918/0001-59;2022-08-01;1;2022-08-31;1;;;;;;;;;;;;;;;;68605267.74;67960506.57;500000;135.92101314;0.000724;1.5E-05;0.007243;0.007243;0;0
01.601.918/0001-59;2022-09-01;1;2022-09-30;1;;;1;;;;;;;;;;;;;68550445.85;67907019.51;500000;135.81403902;0.000724;1.5E-05;-0.000787;-0.000787;0;0
01.601.918/0001-59;2022-10-01;1;2022-10-31;1;;;;;;;;;;;;;;;;68424250.96;67780824.62;500000;135.56164924;0.000726;1.5E-05;-0.001858;-0.001858;0;0
01.601.918/0001-59;2022-11-01;2;2022-11-30;1;;;;;;;;;;;;;;;;73291117.51;72647691.17;500000;145.29538234;0.000677;1.4E-05;0.071803;0.071803;0;0
01.601.918/0001-59;2022-12-01;1;2022-12-31;1;;;1;;;;;;;;;;;;;73381732.16;72706172.88;500000;145.41234576;0.000716;1.4E-05;0.000805;0.000805;0;0
01.633.741/0001-72;2022-01-01;1;2022-01-31;320;;;;;;;;;;;;;;;;62434345.84;62418791.72;508008;122.869702288153;0.000186;0;0.001194;0.001194;0;
01.633.741/0001-72;2022-02-01;1;2022-02-25;312;;;;;;;;;;;;;;;;62408615.72;62393527.4;508008;122.81997015795;0.0001785;0;-0.000405;-0.000405;0;
01.633.741/0001-72;2022-03-01;1;2022-03-31;311;296;1;;;;;;6;;;;3;5;;;62391227.78;62379939.46;508008;122.793222665785;0.000179;0;-0.000217;-0.000217;0;
01.633.741/0001-72;2022-04-01;1;2022-04-29;304;;;;;;;;;;;;;;;;62420542.41;62408846.6;508008;122.850125588573;0.000185;0;0.000463;0.000463;0;
01.633.741/0001-72;2022-05-01;1;2022-05-31;297;;;;;;;;;;;;;;;;62453560.53;62419181.77;508008;122.870470091022;0.000194;0;0.000165;0.000165;0;
01.633.741/0001-72;2022-06-01;1;2022-06-30;286;270;1;;;;;6;;;;;4;5;;;62424648.16;62300738.2;508008;122.637317128864;0.000127;0;-0.000758;-0.001897;0.001139;
01.633.741/0001-72;2022-07-01;1;2022-07-31;285;;;;;;;;;;;;;;;;62371432.83;62318640.77;508008;122.67255785342;0.000164;0;0.000287;0.000287;0;
01.633.741/0001-72;2022-08-01;1;2022-08-31;282;;;;;;;;;;;;;;;;62388020.81;62339721.97;508008;122.714055625108;0.000164;0;0.000338;0.000338;0;
01.633.741/0001-72;2022-09-01;1;2022-09-30;280;264;1;;;;;;7;;;;4;4;;;62411888.64;62363589.8;508008;122.761038802539;0.000164;0;0.000383;0.000383;0;
01.633.741/0001-72;2022-10-01;1;2022-10-31;282;;;;;;;;;;;;;;;;62423578.08;62366731.9;508008;122.767223941355;0.000169;0;5.1E-05;5.1E-05;0;
01.633.741/0001-72;2022-11-01;1;2022-11-30;282;;;;;;;;;;;;;;;;62430764.2;62381144.65;508008;122.795595049684;0.000171;0;0.000231;0.000231;0;
01.633.741/0001-72;2022-12-01;1;2022-12-30;280;264;1;;;;;;8;;;;3;4;;;60436952.63;60243274.12;508008;118.587254767641;0.000183;0;-0.031745;-0.03427;0.002525;
01.636.325/0001-28;2022-01-01;1;2022-01-31;4;;;;;;;;;;;;;;;;265257250.88;264426847.82;234900;1125.699650149;0.000132;0;-0.003386;-0.003386;0;0
01.636.325/0001-28;2022-02-01;1;2022-02-28;4;;;;;;;;;;;;;;;;266132060.71;265312466.93;234900;1129.4698464453;0.000132;0;0.003349;0.003349;0;0
01.636.325/0001-28;2022-03-01;1;2022-03-31;4;;4;;;;;;;;;;;;;;265121491.4;264328867.43;234900;1125.28253482333;0.000132;0;-0.003707;-0.003707;0;0
01.636.325/0001-28;2022-04-01;1;2022-04-30;4;;;;;;;;;;;;;;;;266188013.79;264374178.69;234900;1125.47543077905;0.000132;0;0.000171;0.000171;0;0
01.636.325/0001-28;2022-05-01;1;2022-05-31;4;;;;;;;;;;;;;;;;266476917.77;264708715.88;234900;1126.89959931886;0.000133;0;0.001265;0.001265;0;0
01.636.325/0001-28;2022-06-01;1;2022-06-30;4;;4;;;;;;;;;;;;;;267211532.76;265454428.34;234900;1130.07419472116;0.000133;0;0.002817;0.002817;0;0
01.636.325/0001-28;2022-07-01;1;2022-07-31;4;;;;;;;;;;;;;;;;267585804.05;265850051.01;234900;1131.75841213282;0.000163;0;0.00149;0.00149;0;0
01.636.325/0001-28;2022-08-01;1;2022-08-31;4;;;;;;;;;;;;;;;;268479697.75;266535171.59;234900;1134.67505998297;0.000134;0;0.002577;0.002577;0;0
01.636.325/0001-28;2022-09-01;1;2022-09-30;4;;4;;;;;;;;;;;;;;268219855.9;266354405.12;234900;1133.9055134951;0.000174;0;-0.000143;-0.000678;0.000535;0
01.636.325/0001-28;2022-10-01;1;2022-10-31;4;;;;;;;;;;;;;;;;269399615.99;267567696.69;234900;1139.07065427842;0.000148;0;0.005082;0.004555;0.000527;0
01.636.325/0001-28;2022-11-01;1;2022-11-30;4;;;;;;;;;;;;;;;;270323894.44;268420969.24;234900;1142.70314704129;0.000161;0;0.004039;0.003189;0.00085;0
01.636.325/0001-28;2022-12-01;1;2022-12-31;4;;4;;;;;;;;;;;;;;285197586.74;279056365.28;234900;1187.97941796509;0.000117;0;0.055707;0.039622;0.016085;0
01.657.856/0001-05;2022-01-01;1;2022-01-31;4521;;;;;;;;;;;;;;;;54191572.79;52471361.41;4200000;12.4931812880952;0.000347;0;0.003011;-0.001476;0.004487;0
01.657.856/0001-05;2022-02-01;1;2022-02-28;4532;;;;;;;;;;;;;;;;54043243.06;52564919.55;4200000;12.5154570357143;0.00018;0;0.00232;0.001783;0.000537;0
