CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
00.762.723/0001-28;2023-07-01;1;2023-07-31;2933;;;;;;;;;;;;;;;;107942181.24;107894241.2;3408174;31.6574920177198;0.000444;0;-0.005233;-0.005233;0;0
00.762.723/0001-28;2023-08-01;1;2023-08-31;2898;;;;;;;;;;;;;;;;107372114.17;107324174.13;3408174;31.4902273563498;0.000447;0;-0.005284;-0.005284;0;0
00.762.723/0001-28;2023-09-01;1;2023-09-30;2854;2845;5;;;;;;3;;;;1;;;;106795468.07;106747528.03;3408174;31.321032326988;0.000449;0;-0.005373;-0.005373;0;0
00.762.723/0001-28;2023-10-01;1;2023-10-31;2819;;;;;;;;;;;;;;;;106213681.9;106165741.86;3408174;31.150329138125;0.000451;0;-0.00545;-0.00545;0;0
00.762.723/0001-28;2023-11-01;1;2023-11-30;2798;;;;;;;;;;;;;;;;105861009.74;105813069.71;3408174;31.0468508092603;0.000453;0;-0.003322;-0.003322;0;0
00.762.723/0001-28;2023-12-01;1;2023-12-31;2769;2760;5;;;;;;3;;;;1;;;;105676358;105595645.46;3408174;30.9830558709737;0.000454;0;-0.002055;-0.002055;0;0
00.868.235/0001-08;2023-01-01;1;2023-01-31;7;;;;;;;;;;;;;;;;108931271.03;108408668.9;54316;1995.88829994845;0.000538;0;0.004509;0.001348;0.003161;0
00.868.235/0001-08;2023-02-01;1;2023-02-28;7;;;;;;;;;;;;;;;;109120333.75;107622681.32;54316;1981.41765446646;0.000542;0;-0.00725;-0.00725;0;0
00.868.235/0001-08;2023-03-01;1;2023-03-31;7;3;;;;;;;2;;;;;1;1;;108717312.47;108528556.53;54316;1998.09552489138;0.000537;0;0.008417;0.008417;0;0
00.868.235/0001-08;2023-04-01;1;2023-04-30;7;;;;;;;;;;;;;;;;110062142.86;109140137.58;54316;2009.35520988291;0.000534;0;0.008638;0.005635;0.003003;0
00.868.235/0001-08;2023-05-01;1;2023-05-31;7;;;;;;;;;;;;;;;;110382819.05;109424412.78;54316;2014.58893843435;0.000533;0;0.006288;0.002605;0.003683;0
00.868.235/0001-08;2023-06-01;1;2023-06-30;14;3;;;;;;;9;;;;1;1;;;111410333.56;109818804.46;54316;2021.84999742249;0.000531;0;0.008424;0.003604;0.00482;0
00.868.235/0001-08;2023-07-01;1;2023-07-31;14;;;;;;;;;;;;;;;;112801864.67;109692448.15;54316;2019.52367902644;0.000531;0;0.005031;-0.001151;0.006182;0
00.868.235/0001-08;2023-08-01;1;2023-08-31;14;;;;;;;;;;;;;;;;112758186.91;109624577.22;54316;2018.27412217394;0.000532;0;0.006313;-0.000619;0.006932;0
00.868.235/0001-08;2023-09-01;1;2023-09-30;14;3;;;;;;;9;;;;1;1;;;113062053.77;109983210.13;54316;2024.87683426615;0.000532;0;0.010208;0.003271;0.006937;0
00.868.235/0001-08;2023-10-01;1;2023-10-31;14;;;;;;;;;;;;;;;;113250684.59;109486721.04;54316;2015.73608218573;0.000532;0;0.00882;-0.004514;0.013334;0
00.868.235/0001-08;2023-11-01;1;2023-11-30;14;;;;;;;;;;;;;;;;112488339.03;109497944.8;54316;2015.94272037705;0.000532;0;0.006056;0.000103;0.005953;0
00.868.235/0001-08;2023-12-01;1;2023-12-31;14;3;;;;;;;9;;;;1;1;;;116334744.84;113480575.72;54316;2089.2660674571;0.000514;0;0.037352;0.036372;0.00098;0
01.201.140/0001-90;2023-01-01;1;2023-01-31;19308;;;;;;;;;;;;;;;;435041998.01;430917128;4709082;91.5076713465597;0.000225;0;0.005622;0.000157;0.005465;0
01.201.140/0001-90;2023-02-01;1;2023-02-28;19076;;;;;;;;;;;;;;;;435546848.82;431490855.55;4709082;91.6295056127712;0.000225;0;0.006795;0.001331;0.005464;0
01.201.140/0001-90;2023-03-01;1;2023-03-31;18769;18750;11;1;;;2;;;;;;3;2;;;435438187.28;431824676.47;4709082;91.7003943592403;0.000224;0;0.006231;0.000774;0.005457;0
01.201.140/0001-90;2023-04-01;1;2023-04-30;18503;;;;;;;;;;;;;;;;435894050.71;432278740.15;4709082;91.7968173308513;0.000224;0;0.006503;0.00105;0.005453;0
01.201.140/0001-90;2023-05-01;1;2023-05-31;18295;;;;;;;;;;;;;;;;435928377.73;432443873.07;4709082;91.8318842334875;0.000224;0;0.00583;0.000383;0.005447;0
01.201.140/0001-90;2023-06-01;1;2023-06-30;18045;18026;11;1;;;2;;;;;;3;2;;;435622408.06;432162687;4709082;91.7721727929138;0.000224;0;0.004795;-0.00065;0.005445;0
01.201.140/0001-90;2023-07-01;1;2023-07-31;17906;;;;;;;;;;;;;;;;436006602.91;432552807;4709082;91.85501696509;0.000224;0;0.006351;0.000903;0.005448;0
01.201.140/0001-90;2023-08-01;1;2023-08-31;17747;;;;;;;;;;;;;;;;436047444.72;432661319.21;4709082;91.8780601420829;0.000224;0;0.005694;0.000251;0.005443;0
01.201.140/0001-90;2023-09-01;1;2023-09-30;17587;17567;11;1;;;2;1;;;;;3;2;;;435847624.56;432465202.77;4709082;91.8364137150298;0.000224;0;0.006077;-0.000453;0.00653;0
01.201.140/0001-90;2023-10-01;1;2023-10-31;17429;;;;;;;;;;;;;;;;435764720.67;432405741.17;4709082;91.8237867104459;0.000224;0;0.006396;-0.000137;0.006533;0
01.201.140/0001-90;2023-11-01;1;2023-11-30;17274;;;;;;;;;;;;;;;;436029445.13;432677384.28;4709082;91.8814716498884;0.000224;0;0.007162;0.000628;0.006534;0
01.201.140/0001-90;2023-12-01;1;2023-12-31;17205;17185;11;1;;;2;1;;;;;3;2;;;481681079.88;478010469.38;4709082;101.508206775758;0.000203;0;0.111847;0.104773;0.007074;0
01.235.622/0001-61;2023-01-01;2;2023-01-31;57;;;;;;;;;;;;;;;;3278851933.82;2695032612.5;949822;2837.4080748814;0.000866798119312183;;0.037192;0.007173;0.030019;
01.235.622/0001-61;2023-02-01;1;2023-02-28;57;;;;;;;;;;;;;;;;3275732973.04;2765063202.25;969148;2853.08663098928;0.000696195030346345;;0.025985;0.025985;;
01.235.622/0001-61;2023-03-01;1;2023-03-31;57;42;;;;;;;;;;;;2;13;;3306502067.13;2787005179.82;969205;2875.55798806238;0.000905512759098278;;0.007935;0.007935;;
01.235.622/0001-61;2023-04-01;1;2023-04-28;57;;;;;;;;;;;;;;;;3335987328.49;2811560871.64;969205;2900.89389926796;0.000708047248800558;;0.00881;0.00881;;
01.235.622/0001-61;2023-05-01;1;2023-05-31;57;;;;;;;;;;;;;;;;3364413287.55;2834277080.96;969205;2924.33188124287;0.000866018790642947;;0.008079;0.008079;;
01.235.622/0001-61;2023-06-01;1;2023-06-30;57;43;;;2;;;;;;;;;2;10;;3387594849.87;2745276097.52;969205;2832.50302827575;0.000860349708407714;;-0.030998;-0.031384;0.000386;
01.235.622/0001-61;2023-07-01;2;2023-07-31;57;;;;;;;;;;;;;;;;3402436657.98;2764153469.92;969205;2851.98020018469;0.000827642178661741;;0.046756;0.006876;0.03988;
01.235.622/0001-61;2023-08-01;1;2023-08-31;57;;;;;;;;;;;;;;;;3534430269.07;2881153992.1;1004269.000001;2868.90662969496;0.00087563469599942;;0.01006;0.010059;1E-06;
01.235.622/0001-61;2023-09-01;2;2023-09-30;58;43;;;2;;;;;;;;;3;10;;3530791894.95;2889812737.91;1004269.000001;2877.52856844842;0.000791272749269477;;0.003006;0.003005;1E-06;
01.235.622/0001-61;2023-10-01;2;2023-10-31;59;;;;;;;;;;;;;;;;3523168421.8;2900566779;1004269.000001;2888.23689568941;0.00083024366390566;;0.003722;0.003721;1E-06;
01.235.622/0001-61;2023-11-01;1;2023-11-30;112;;;;;;;;;;;;;;;;3545271842.81;2912008868.77;1004269.000001;2899.63034681654;0.000790532286727669;;0.003944;0.003944;;
01.235.622/0001-61;2023-12-01;2;2023-12-29;112;63;;;2;;;;;;;;;37;10;;3400808758.77;2847643018.92;1021512;2787.67456370557;0.00081158980765662;;-0.018242;-0.038611;0.020369;
01.356.517/0001-80;2023-01-01;1;2023-01-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293405513.64;155791717.76;56701;2747.60088464048;0.0004;0;0.033371;0.033371;;
01.356.517/0001-80;2023-02-01;1;2023-02-28;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294154338.98;157901105.32;56701;2784.80283099063;0.0004;0;0.033371;0.033371;;
01.356.517/0001-80;2023-03-01;1;2023-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300082729.59;164887611.37;56701;2908.01945944516;0.0004;0;0.044246;0.044246;;
01.356.517/0001-80;2023-04-01;1;2023-04-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305203543.93;171167372.91;56701;3018.77167792455;0.0004;0;0.038085;0.038085;;
01.356.517/0001-80;2023-05-01;1;2023-05-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310342465.61;177520207.26;56701;3130.81263575598;0.0004;0;0.037115;0.037115;;
01.356.517/0001-80;2023-06-01;1;2023-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315375012.37;183463380.87;56701;3235.62866386836;0.0004;0;0.033479;0.033479;;
01.356.517/0001-80;2023-07-01;1;2023-07-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314152288.8;158832424.57;56701;2801.22792490432;0.0004;0;0.034727;0.034727;;
01.356.517/0001-80;2023-08-01;1;2023-08-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324501333.08;165310908.16;56701;2915.48487963175;0.0004;0;0.040788;0.040788;;
01.356.517/0001-80;2023-09-01;1;2023-09-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328526805.01;171730415.61;56701;3028.70170914093;0.0004;0;0.038833;0.038833;;
01.356.517/0001-80;2023-10-01;1;2023-10-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332519097.38;178137589.95;56701;3141.70102731874;0.0004;0;0.037309;0.037309;;
01.356.517/0001-80;2023-11-01;1;2023-11-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336588576.97;184598790.35;56701;3255.65316925627;0.0004;0;0.036271;0.036271;;
01.356.517/0001-80;2023-12-01;1;2023-12-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339587058.86;154599131.1;56701;2726.56798116435;0.0004;0;0.029967;0.029967;;
01.497.954/0001-14;2023-01-01;1;2023-01-31;6;;;;;;;;;;;;;;;;145579406.34;145064552.14;8703994;16.6664352181309;0.000113;0;0.000927;0.000496;0.000431;0
01.497.954/0001-14;2023-02-01;1;2023-02-28;6;;;;;;;;;;;;;;;;145623841.87;145245574.89;8703994;16.687232882973;0.000126;0;0.001679;0.001248;0.000431;0
01.497.954/0001-14;2023-03-01;1;2023-03-31;6;3;3;;;;;;;;;;;;;;145537640.41;145264793.88;8703994;16.6894409486036;0.000113;0;0.000147;0.000132;1.5E-05;0
01.497.954/0001-14;2023-04-01;1;2023-04-30;6;;;;;;;;;;;;;;;;145547919.88;145226542.96;8703994;16.6850463086257;0.000124;0;0.001286;-0.000263;0.001549;0
01.497.954/0001-14;2023-05-01;1;2023-05-31;6;;;;;;;;;;;;;;;;145509547.17;145272418.44;8703994;16.6903169326633;0.000124;0;0.000316;0.000316;0;0
01.497.954/0001-14;2023-06-01;1;2023-06-30;6;3;3;;;;;;;;;;;;;;145566725.88;145084266.52;8703994;16.6687001990121;0.000124;0;0.001328;-0.001295;0.002623;0
01.497.954/0001-14;2023-07-01;1;2023-07-31;6;;;;;;;;;;;;;;;;145525048.66;145110956.47;8703994;16.6717666016314;0.00012;0;0.000184;0.000184;0;0
01.497.954/0001-14;2023-08-01;1;2023-08-31;6;;;;;;;;;;;;;;;;145585858.14;145345421.75;8703994;16.6987042672594;0.000125;0;0.001616;0.001616;0;0
01.497.954/0001-14;2023-09-01;1;2023-09-30;6;3;3;;;;;;;;;;;;;;145576718.2;145369281.92;8703994;16.7014455570627;0.000121;0;0.000896;0.000164;0.000732;0
01.497.954/0001-14;2023-10-01;1;2023-10-31;6;;;;;;;;;;;;;;;;145512965.9;145285938.05;8703994;16.6918701977506;0.000115;0;0.001061;-0.000573;0.001634;0
01.497.954/0001-14;2023-11-01;1;2023-11-30;6;;;;;;;;;;;;;;;;156428876.44;156218791.78;8703994;17.9479434131044;0.000116;0;0.075767;0.075251;0.000516;0
01.497.954/0001-14;2023-12-01;1;2023-12-31;6;3;3;;;;;;;;;;;;;;156385968.42;156046132.69;8703994;17.9281066473621;0.000109;0;0.000553;-0.001105;0.001658;0
01.601.918/0001-59;2023-01-01;1;2023-01-31;1;;;;;;;;;;;;;;;;73256133.04;72580327.98;500000;145.16065596;0.000718;1.4E-05;-0.001731;-0.001731;0;0
01.601.918/0001-59;2023-02-01;1;2023-02-28;1;;;;;;;;;;;;;;;;73059239.83;72383434.77;500000;144.76686954;0.00072;1.5E-05;-0.002713;-0.002713;0;0
01.601.918/0001-59;2023-03-01;1;2023-03-31;1;;;1;;;;;;;;;;;;;72951301.58;72275496.52;500000;144.55099304;0.000721;1.5E-05;-0.001491;-0.001491;0;0
01.601.918/0001-59;2023-04-01;1;2023-04-30;1;;;;;;;;;;;;;;;;73178635.51;72504165.28;500000;145.00833056;0.000718;1.5E-05;-0.003164;-0.003164;0;0
01.601.918/0001-59;2023-05-01;1;2023-05-31;1;;;;;;;;;;;;;;;;73251026.62;72575221.56;500000;145.15044312;0.000718;1.5E-05;0.00098;0.00098;0;0
01.601.918/0001-59;2023-06-01;1;2023-06-30;1;;;1;;;;;;;;;;;;;73304802.05;72628996.99;500000;145.25799398;0.000717;1.6E-05;0.000741;0.000741;0;0
01.601.918/0001-59;2023-07-01;1;2023-07-31;1;;;;;;;;;;;;;;;;73378044.15;72702239.09;500000;145.40447818;0.000716;1.5E-05;0.001008;0.001008;0;0
01.601.918/0001-59;2023-08-01;1;2023-08-31;1;;;;;;;;;;;;;;;;73444460.69;72768655.63;500000;145.53731126;0.000716;1.5E-05;0.000914;0.000914;0;0
01.601.918/0001-59;2023-09-01;1;2023-09-30;1;;;1;;;;;;;;;;;;;73321457.2;72645652.14;500000;145.29130428;0.000717;1.5E-05;-0.00169;-0.00169;0;0
01.601.918/0001-59;2023-10-01;1;2023-10-31;1;;;;;;;;;;;;;;;;73191121.37;72515316.31;500000;145.03063262;0.000718;1.5E-05;-0.001794;-0.001794;0;0
01.601.918/0001-59;2023-11-01;1;2023-11-30;1;;;;;;;;;;;;;;;;73046762.94;72370957.88;500000;144.74191576;0.00072;1.5E-05;-0.001991;-0.001991;0;0
01.601.918/0001-59;2023-12-01;1;2023-12-31;1;;;1;;;;;;;;;;;;;78113204.65;77363107.05;500000;154.7262141;0.000673;1.4E-05;0.06898;0.06898;0;0
01.633.741/0001-72;2023-01-01;1;2023-01-31;288;;;;;;;;;;;;;;;;60343991.6;60314340.44;508008;118.727146895324;0.000183;0;0.001179;0.001179;0;
01.633.741/0001-72;2023-02-01;1;2023-02-28;291;;;;;;;;;;;;;;;;60323939.98;60304980.45;508008;118.708722008315;0.000183;0;-0.000155;-0.000155;0;
01.633.741/0001-72;2023-03-01;1;2023-03-31;284;267;1;;;;;;7;;;;4;5;;;60310128.58;60294445.05;508008;118.68798335853;0.000183;0;-0.000175;-0.000175;0;
01.633.741/0001-72;2023-04-01;1;2023-04-30;284;;;;;;;;;;;;;;;;60309373.93;60293686.38;508008;118.686489937166;0.000183;0;-1.3E-05;-1.3E-05;0;
01.633.741/0001-72;2023-05-01;1;2023-05-31;289;;;;;;;;;;;;;;;;60377548.41;60345486.35;508008;118.788456776271;0.000215;0;0.000859;0.000859;0;
01.633.741/0001-72;2023-06-01;1;2023-06-30;280;259;1;;;;;;7;;;;3;10;;;60377334.46;60277587.87;508008;118.654800455898;0.000171;0;0.000998;-0.000266;0.001264;
01.633.741/0001-72;2023-07-01;1;2023-07-31;272;;;;;;;;;;;;;;;;60496264.82;60435612.12;508008;118.965866915482;0.000301;0;0.002621;0.002621;0;
01.633.741/0001-72;2023-08-01;1;2023-08-31;269;;;;;;;;;;;;;;;;60515935.04;60456521.21;508008;119.007025893293;0.000186;0;0.000346;0.000346;0;
01.633.741/0001-72;2023-09-01;1;2023-09-30;276;257;1;;;;;7;;;;;1;10;;;60536823.05;60473389.1;508008;119.04022987827;0.000188;0;0.000279;0.000279;0;
01.633.741/0001-72;2023-10-01;1;2023-10-31;272;;;;;;;;;;;;;;;;60545193.36;60424762.72;508008;118.944510165194;0.000174;0;-0.000804;-0.000804;0;
01.633.741/0001-72;2023-11-01;1;2023-11-30;266;;;;;;;;;;;;;;;;60570761.82;60456376.18;508008;119.006740405663;0.000174;0;0.000523;0.000523;0;
01.633.741/0001-72;2023-12-01;1;2023-12-31;261;244;1;;;;;2;2;;;;3;9;;;59680635.68;59337504.93;508008;116.804272629565;0.000187;0;-0.014642;-0.018507;0.003865;
01.636.325/0001-28;2023-01-01;1;2023-01-31;4;;;;;;;;;;;;;;;;284791735.18;279256956.48;234900;1188.83336091954;0.000131;0;0.002146;0.000719;0.001427;0
01.636.325/0001-28;2023-02-01;1;2023-02-28;4;;;;;;;;;;;;;;;;284857868.1;279078919.77;234900;1188.07543537676;0.000117;0;0.000288;-0.000638;0.000926;0
01.636.325/0001-28;2023-03-01;1;2023-03-31;4;;4;;;;;;;;;;;;;;288234798.56;282411387.68;234900;1202.26218680289;0.000168;0;0.008806;0.008069;0.000737;0
01.636.325/0001-28;2023-04-01;2;2023-04-28;4;;4;;;;;;;;;;;;;;287766863.75;282910036.75;234900;1204.38500106428;0;0;0.003875;0.003875;;
01.636.325/0001-28;2023-05-01;1;2023-05-31;4;;4;;;;;;;;;;;;;;289208088.69;284365142.69;234900;1210.57957722435;7.3E-05;0;0.003875;0.003875;;
01.636.325/0001-28;2023-06-01;2;2023-06-30;4;;4;;;;;;;;;;;;;;284756017.82;280272959.82;234900;1193.15861992337;7.4E-05;0;-0.014391;-0.014391;;
01.636.325/0001-28;2023-07-01;3;2023-07-31;4;;4;;;;;;;;;;;;;;282545223.59;277278107.59;234900;1180.40914257131;7.5E-05;0;-0.014391;-0.014391;;
01.636.325/0001-28;2023-08-01;1;2023-08-31;4;;4;;;;;;;;;;;;;;284131950.1;278850813.1;234900;1187.10435547041;1E-06;0;0.005672;0.005672;;
01.636.325/0001-28;2023-09-01;3;2023-09-29;4;;4;;;;;;;;;;;;;;285660345.91;280526365.91;234900;1194.23740276714;7.4E-05;0;0.006009;0.006009;;
01.636.325/0001-28;2023-10-01;1;2023-10-31;4;;4;;;;;;;;;;;;;;287424311.45;282461841.45;234900;1202.47697509579;7.4E-05;0;0.006899;0.006899;;
01.636.325/0001-28;2023-11-01;1;2023-11-30;4;;4;;;;;;;;;;;;;;289299937.04;284041299.04;234900;1209.20093248191;7.3E-05;0;0.005592;0.005592;;
01.636.325/0001-28;2023-12-01;2;2023-12-29;4;;4;;;;;;;;;;;;;;312469502.65;303180415.65;234900;1290.6786532567;6.9E-05;0;0.005592;0.005592;;
01.657.856/0001-05;2023-01-01;1;2023-01-31;5086;;;;;;;;;;;;;;;;50392693.82;49080141.51;4200000;11.6857479785714;0.00036;0;0.002008;-0.002006;0.004014;0
01.657.856/0001-05;2023-02-01;1;2023-02-28;5170;;;;;;;;;;;;;;;;50336002.3;49257746.04;4200000;11.7280347714286;0.000202;0;0.003619;0.003619;0;0
01.657.856/0001-05;2023-03-01;1;2023-03-31;5159;5156;3;;;;;;;;;;;;;;50478870.87;49228205.74;4200000;11.7210013666667;0.000491;0;0.002315;-0.0006;0.002915;0
01.657.856/0001-05;2023-04-01;1;2023-04-30;5154;;;;;;;;;;;;;;;;50698927.76;49259486.19;4200000;11.7284490928571;0.000262;0;0.002171;0.000635;0.001536;0
01.657.856/0001-05;2023-05-01;1;2023-05-31;5128;;;;;;;;;;;;;;;;50568512.28;49130198.36;4200000;11.6976662761905;0.000261;0;-0.001176;-0.002625;0.001449;0
