CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
00.332.266/0001-31;2020-01-01;1;2020-01-31;5429;;;;;;;;;;;;;;;;606485090.82;600578628.62;2800149;214.480953913524;0.000109;0;0.00552;-0.002572;0.008092;0
00.332.266/0001-31;2020-02-01;1;2020-02-29;5677;;;;;;;;;;;;;;;;604612632.89;601037769.14;2800149;214.644923945119;0.000109;0;0.00482;0.000764;0.004056;0
00.332.266/0001-31;2020-03-01;1;2020-03-31;5480;5444;20;0;0;0;0;0;1;0;0;0;8;6;0;1;603966723.88;603236013.02;2800149;215.429969269492;0.000109;0;0.003657;0.003657;0;0
00.332.266/0001-31;2020-04-01;1;2020-04-30;5494;;;;;;;;;;;;;;;;607260003.54;605203458.1;2800149;216.13259083713;0.000113;0;0.003261;0.003261;0;0
00.332.266/0001-31;2020-05-01;1;2020-05-31;5413;;;;;;;;;;;;;;;;610673558.55;607305839.86;2800149;216.883401511848;0.000108;0;0.003474;0.003474;0;0
00.332.266/0001-31;2020-06-01;1;2020-06-30;5451;5413;22;0;0;0;0;0;1;0;0;0;7;7;0;1;605981202.74;598996914.89;2800149;213.916086211841;0.000109;0;-0.00975;-0.013682;0.003932;0
00.332.266/0001-31;2020-07-01;1;2020-07-31;5504;;;;;;;;;;;;;;;;603665217.97;598487781.78;2800149;213.734262633881;0.00012;0;-0.00085;0;-0.00085;0
00.332.266/0001-31;2020-08-01;1;2020-08-31;5500;;;;;;;;;;;;;;;;605147644.38;599212018.77;2800149;213.992904938273;0.000119;0;0.00121;0.00121;0;0
00.332.266/0001-31;2020-09-01;2;2020-09-30;5452;5414;22;0;0;0;0;0;1;0;0;0;8;6;0;1;599980868.4;598013754.52;2800149;213.564976192338;0.00012;0;-0.002;-0.002;0;0
00.332.266/0001-31;2020-10-01;1;2020-10-31;5420;;;;;;;;;;;;;;;;599679241.4;597566107.39;2800149;213.405110724465;0.00012;0;-0.000749;-0.000749;0;0
00.332.266/0001-31;2020-11-01;1;2020-11-30;5369;;;;;;;;;;;;;;;;602604623.1;601045094.65;2800149;214.647540059475;0.000119;0;0.005822;0.005822;0;0
00.332.266/0001-31;2020-12-01;1;2020-12-31;5298;5254;25;;;;;;2;;;;9;8;;;553650018.21;549270215.78;2800149;196.157495826115;0.00013;0;-0.081532;-0.086141;0.004609;0
00.613.094/0001-74;2020-01-01;1;2020-01-31;509;491;6;2;1;3;0;0;6;0;0;0;0;0;0;0;1535130.66;-5727582.9;758400;-7.55219264240506;0;0;-0.0263;-0.0263;0;0
00.613.094/0001-74;2020-02-01;1;2020-02-29;489;472;8;2;2;0;0;0;5;0;0;0;0;0;0;0;1196066.55;-6100863.72;758400;-8.0443878164557;0;0;-0.0263;-0.0263;0;0
00.613.094/0001-74;2020-03-01;1;2020-03-31;475;458;8;2;2;0;0;0;5;0;0;0;0;0;0;0;921606.87;-1260744.4;758400;-1.66237394514768;0;0;0.7933;0.7933;0;0
00.613.094/0001-74;2020-04-01;1;2020-04-30;513;496;8;2;2;0;0;0;5;0;0;0;0;0;0;0;926502.51;-1672954.96;758400;-2.20590052742616;0;0;-0.327;-0.327;0;0
00.613.094/0001-74;2020-05-01;1;2020-05-29;514;497;8;2;2;0;0;0;5;0;0;0;0;0;0;0;928168.58;-2039803.18;758400;-2.68961389767932;0;0;-0.2193;-0.2193;0;0
00.613.094/0001-74;2020-06-01;1;2020-06-30;521;504;8;2;2;0;0;0;5;0;0;0;0;0;0;0;937855.82;-2431144.1;758400;-3.20562249472574;0;0;-0.1919;-0.1919;0;0
00.613.094/0001-74;2020-07-01;1;2020-07-31;503;486;8;2;2;0;0;0;5;0;0;0;0;0;0;0;951971.69;-2771782.96;758400;-3.65477710970464;0;0;-0.1401;-0.1401;0;0
00.613.094/0001-74;2020-08-01;1;2020-08-31;502;485;8;2;2;0;0;0;5;0;0;0;0;0;0;0;969769.47;-3099391.1;758400;-4.08674986814346;0;0;-0.1182;-0.1182;0;0
00.613.094/0001-74;2020-09-01;1;2020-09-30;502;485;8;2;2;0;0;0;5;0;0;0;0;0;0;0;998748.89;-3426710.45;758400;-4.51834183808017;0;0;-0.1056;-0.1056;0;0
00.613.094/0001-74;2020-10-01;1;2020-10-31;485;468;8;2;2;0;0;0;5;0;0;0;0;0;0;0;1021238.95;-3843255.05;758400;-5.06758313554852;0;0;-0.1216;-0.1216;0;0
00.613.094/0001-74;2020-11-01;1;2020-11-30;489;473;8;1;2;0;0;0;5;0;0;0;0;0;0;0;1044783.57;-4466965.48;758400;-5.88998612869198;0;0;-0.1623;-0.1623;0;0
00.613.094/0001-74;2020-12-01;1;2020-12-31;464;448;8;1;2;0;0;0;5;0;0;0;0;0;0;0;1051826.91;-4523815.85;758400;-5.96494705959916;0;0;-0.0127;-0.0127;0;0
00.762.723/0001-28;2020-01-01;1;2020-01-31;3748;;;;;;;;;;;;;;;;139186559.34;138163069.92;2594279;53.2568277814375;0.000221;0;0.007821;0.000681;0.00714;0
00.762.723/0001-28;2020-02-01;1;2020-02-29;3755;;;;;;;;;;;;;;;;139328788.24;138305434.47;2594279;53.3117041266572;0.000221;0;0.008165;0.00103;0.007135;0
00.762.723/0001-28;2020-03-01;1;2020-03-31;3743;3736;3;0;0;0;0;0;2;0;0;0;1;0;0;1;139348540.79;138325326.34;2594279;53.3193717175369;0.000221;0;0.007272;0.000144;0.007128;0
00.762.723/0001-28;2020-04-01;1;2020-04-30;3835;;;;;;;;;;;;;;;;139379109.53;138350525.44;2594279;53.3290850521474;0.000221;0;0.007309;0.000182;0.007127;0
00.762.723/0001-28;2020-05-01;1;2020-05-31;4018;;;;;;;;;;;;;;;;139439787.35;138413844.91;2594279;53.3534924000079;0.000221;0;0.007584;0.000458;0.007126;0
00.762.723/0001-28;2020-06-01;1;2020-06-30;4235;4228;3;0;0;0;0;0;2;0;0;0;1;0;0;1;139510911.82;138487493.76;2594279;53.3818813473801;0.000221;0;0.007654;0.000532;0.007122;0
00.762.723/0001-28;2020-07-01;1;2020-07-31;4367;;;;;;;;;;;;;;;;139607619.75;138584100.96;2594279;53.4191199019072;0.000221;0;0.007817;0.000698;0.007119;0
00.762.723/0001-28;2020-08-01;1;2020-08-31;4512;;;;;;;;;;;;;;;;139706415.34;138677122.69;2594279;53.4549763884301;0.000221;0;0.007785;0.000671;0.007114;0
00.762.723/0001-28;2020-09-01;1;2020-09-30;4689;4677;8;0;0;0;0;0;3;0;0;0;1;0;0;0;139653621.04;138626650.12;2594279;53.4355210522847;0.000221;0;0.006745;-0.000364;0.007109;0
00.762.723/0001-28;2020-10-01;1;2020-10-31;4901;;;;;;;;;;;;;;;;138827008.31;137797460.51;2594279;53.1158986793633;0.000226;0;0.00113;-0.005981;0.007111;0
00.762.723/0001-28;2020-11-01;1;2020-11-30;4955;;;;;;;;;;;;;;;;126898003.17;125939553.44;2594279;48.5451076927347;0.000291;0;-0.079464;-0.086053;0.006589;0
00.762.723/0001-28;2020-12-01;1;2020-12-31;4928;4912;11;0;0;1;0;0;3;0;0;0;1;0;0;0;126055799.07;125593977.69;2594279;48.4119008364174;0.000291;0;0.000394;-0.002744;0.003138;0
00.868.235/0001-08;2020-01-01;1;2020-01-31;7;;;;;;;;;;;;;;;;99368799.07;98769023.19;54316;1818.41489045585;0.000366;0;0.003239;-0.000673;0.003912;0
00.868.235/0001-08;2020-02-01;1;2020-02-29;7;;;;;;;;;;;;;;;;99372390.35;99185557.12;54316;1826.08360556742;0.000366;0;0.004217;0.004217;0;0
00.868.235/0001-08;2020-03-01;1;2020-03-31;7;0;0;0;0;0;3;1;2;0;0;0;1;0;0;0;98964356.47;98807042.44;54316;1819.11485455483;0.000369;0;-0.003816;-0.003816;0;0
00.868.235/0001-08;2020-04-01;1;2020-04-30;7;;;;;;;;;;;;;;;;99069593.99;98920741.77;54316;1821.2081480595;0.000367;0;0.001151;0.001151;0;0
00.868.235/0001-08;2020-05-01;1;2020-05-31;7;;;;;;;;;;;;;;;;99037468.77;98919039.54;54316;1821.17680867516;0.000391;0;-1.7E-05;-1.7E-05;0;0
00.868.235/0001-08;2020-06-01;1;2020-06-30;7;0;0;0;0;0;3;1;2;0;0;0;1;0;0;0;99296357.91;98884335.8;54316;1820.53788570587;0.000391;0;0.002532;-0.000351;0.002883;0
00.868.235/0001-08;2020-07-01;1;2020-07-31;7;;;;;;;;;;;;;;;;99243787;98962948.84;54316;1821.98521319685;0.00039;0;0.002333;0.000795;0.001538;0
00.868.235/0001-08;2020-08-01;1;2020-08-31;7;;;;;;;;;;;;;;;;99265499.5;98771695.74;54316;1818.46409418956;0.000391;0;0.001761;-0.001933;0.003694;0
00.868.235/0001-08;2020-09-01;1;2020-09-30;7;3;0;0;0;0;0;0;2;0;0;0;1;1;0;0;99408936.06;98843929.89;54316;1819.79398133147;0.000391;0;0.005075;0.000731;0.004344;0
00.868.235/0001-08;2020-10-01;1;2020-10-31;7;;;;;;;;;;;;;;;;99400516.36;98939408.1;54316;1821.55180977981;0.00039;0;0.004263;0.000966;0.003297;0
00.868.235/0001-08;2020-11-01;1;2020-11-30;7;;;;;;;;;;;;;;;;99495341.02;98986110.38;54316;1822.4116352456;0.00039;0;0.00426;0.000472;0.003788;0
00.868.235/0001-08;2020-12-01;1;2020-12-31;7;3;0;0;0;0;0;0;0;2;0;0;1;1;0;0;101331555.27;100689790.73;54316;1853.77772166581;0.000384;0;0.02204;0.017211;0.004829;0
01.201.140/0001-90;2020-01-01;1;2020-01-31;21674;;;;;;;;;;;;;;;;1049042648.45;1037448043.69;12203833;85.0100164177927;8.3E-05;0;0.006126;-0.003602;0.009728;0
01.201.140/0001-90;2020-02-01;1;2020-02-29;21909;;;;;;;;;;;;;;;;1045098601.36;1037662546.93;12203833;85.0275931283229;8.3E-05;0;0.005971;0.000207;0.005764;0
01.201.140/0001-90;2020-03-01;1;2020-03-31;21556;21522;26;0;0;0;3;0;0;0;0;0;2;2;0;1;1044000640.07;1042562590.71;12203833;85.4291099124349;8.3E-05;0;0.004722;0.004722;0;0
01.201.140/0001-90;2020-04-01;1;2020-04-30;21378;;;;;;;;;;;;;;;;1046504705.64;1045135504.85;12203833;85.6399382759499;8.3E-05;0;0.002468;0.002468;0;0
01.201.140/0001-90;2020-05-01;1;2020-05-31;21200;;;;;;;;;;;;;;;;1048131968.41;1046692825.4;12203833;85.7675474090804;8.3E-05;0;0.00149;0.00149;0;0
01.201.140/0001-90;2020-06-01;1;2020-06-30;21115;21078;25;0;0;0;5;0;0;0;0;0;4;2;0;1;1047547177.24;1040171910.54;12203833;85.2332140680719;8.3E-05;0;-0.000517;-0.00623;0.005713;0
01.201.140/0001-90;2020-07-01;1;2020-07-31;21158;;;;;;;;;;;;;;;;1039825697.01;1038313101.5;12203833;85.0809005252694;8.3E-05;0;-0.001787;-0.001787;0;0
01.201.140/0001-90;2020-08-01;1;2020-08-31;21167;;;;;;;;;;;;;;;;1042785592.79;1039921823.3;12203833;85.2127215523188;8.3E-05;0;0.002842;0.001549;0.001293;0
01.201.140/0001-90;2020-09-01;1;2020-09-30;21397;21362;23;0;0;0;5;0;0;0;0;0;5;1;0;1;1046409978.51;1041982878.65;12203833;85.3816074548054;8.3E-05;0;0.004213;0.001982;0.002231;0
01.201.140/0001-90;2020-10-01;2;2020-10-31;21324;;;;;;;;;;;;;;;;1079601014.27;1073678206.51;12203833;87.9787691711284;8.3E-05;0;0.033932;0.030418;0.003514;0
01.201.140/0001-90;2020-11-01;1;2020-11-30;21268;;;;;;;;;;;;;;;;1080194650.12;1073575341.54;12203833;87.9703402644071;8.3E-05;0;0.003882;-9.6E-05;0.003978;0
01.201.140/0001-90;2020-12-01;1;2020-12-31;20655;20619;23;0;1;1;2;0;0;0;0;0;4;5;0;0;1084097097.2;1076780391.78;12203833;88.2329667883853;8.3E-05;0;0.007646;0.002985;0.004661;0
01.235.622/0001-61;2020-01-01;2;2020-01-31;57;42;;;;;;;;;;;;2;13;;2680470539.17;1901373586.21;789482;2408.38117425096;0.000916;1.3E-05;0.004596;-0.0906;0.095196;0
01.235.622/0001-61;2020-02-01;2;2020-02-27;57;42;;;;;;;;;;;;2;13;;2699069599.83;1915714718.11;789482;2426.54641665041;0.000827;0.000933;0.102696;0.0075;0.095196;0
01.235.622/0001-61;2020-03-01;2;2020-03-31;57;42;;;;;;;;;;;;2;13;;2726071949.05;1925762203.75;789482;2439.27309774004;0.000829;0.001774;0.100396;0.0052;0.095196;0
01.235.622/0001-61;2020-04-01;2;2020-04-30;57;42;;;;;;;;;;;;2;13;;2729079121.18;1930088560.16;789482;2444.7530914701;0.000831;0.002613;0.105549;0.0022;0.103349;0
01.235.622/0001-61;2020-05-01;3;2020-05-31;57;42;;;;;;;;;;;;2;13;;2708845157.86;1942755834.62;789482;2460.79813677829;0.000828;0.003438;0.0066;0.0066;0;0
01.235.622/0001-61;2020-06-01;3;2020-06-30;57;42;;;;;;;;;;;;2;13;;2765087321.79;1969705395.88;789482;2494.93388814438;0.000822;0.004222;0.0139;0.0139;0;0
01.235.622/0001-61;2020-07-01;2;2020-07-31;57;42;;;;;;;;;;;;2;13;;2780260265.96;1960103491.32;789482;2482.77160381111;0.000837;0.005083;0.107923;-0.0049;0.112823;0
01.235.622/0001-61;2020-08-01;3;2020-08-31;57;42;;;;;;;;;;;;2;13;;2800391437.77;1975666822.51;789482;2502.48494900454;0.000753;0.005962;0.0079;0.0079;0;0
01.235.622/0001-61;2020-09-01;3;2020-09-30;57;42;;;;;;;;;;;;2;13;;3022394639.12;2000860065.23;789482;2534.3960536529;0.00075;0.006718;0.0128;0.0128;0;0
01.235.622/0001-61;2020-10-01;2;2020-10-30;57;42;;;;;;;;;;;;2;13;;3032782488.82;2015226767.06;789482;2552.59368428919;0.000827;0.007429;0.0072;0.0072;0;0
01.235.622/0001-61;2020-11-01;2;2020-11-30;57;42;;;;;;;;;;;;2;13;;2881268039.47;2033117178.14;789482;2575.25463296187;0.000826;0.008198;0.0089;0.0089;0;0
01.235.622/0001-61;2020-12-01;1;2020-12-31;57;42;;;;;;;;;;;;2;13;;3025210113.48;2296622126.69;876521;2620.15642145482;0.000738;0.008001;0.050779;0.0174;0.033379;0
01.356.517/0001-80;2020-01-01;1;2019-12-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246446185.44;143776257.52;56701;2535.69174300277;0.0004;0;0.036239;0.036239;;
01.356.517/0001-80;2020-02-01;1;2019-12-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247747218.9;145686300.3;56701;2569.37797040617;0.0004;0;0.013285;0.013285;;
01.356.517/0001-80;2020-03-01;1;2020-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253946185.16;152371441.46;56701;2687.27961517434;0.0004;0;0.045887;0.045887;;
01.356.517/0001-80;2020-04-01;1;2020-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258247647.59;157306451.04;56701;2774.31528615016;0.0004;0;0.032388;0.032388;;
01.356.517/0001-80;2020-05-01;1;2020-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260344777.91;162234487.39;56701;2861.22797463889;0.0004;0;0.031328;0.031328;;
01.356.517/0001-80;2020-06-01;1;2020-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264646281.82;140569533.75;56701;2479.13676566551;0.0004;0;0.030286;0.030286;;
01.356.517/0001-80;2020-07-01;1;2020-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264286948.91;145948965.89;56701;2574.01043879297;0.0004;0;0.038269;0.038269;;
01.356.517/0001-80;2020-08-01;1;2020-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269165599.07;151346714.47;56701;2669.20714749299;0.0004;0;0.036984;0.036984;;
01.356.517/0001-80;2020-09-01;1;2020-09-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243019808.56;156690191.08;56701;2763.44669547274;0.0004;0;0.035306;0.035306;;
01.356.517/0001-80;2020-10-01;1;2020-09-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247809990.57;162018894.78;56701;2857.42570289766;0.0004;0;0.034008;0.034008;;
01.356.517/0001-80;2020-11-01;1;2020-09-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243785034.95;168645724.6;56701;2974.29894710852;0.0004;0;0.040902;0.040902;;
01.356.517/0001-80;2020-12-01;1;2020-12-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249507395.93;143378454.01;56701;2528.67593181778;0.0004;0;0.037319;0.037319;;
01.497.954/0001-14;2020-01-01;1;2020-01-31;6;;;;;;;;;;;;;;;;154135516.21;153659663.87;8703994;17.6539257575315;0.00019;0;0.001464;0.001464;0;0
01.497.954/0001-14;2020-02-01;1;2020-02-29;6;;;;;;;;;;;;;;;;154045201.14;153787845.42;8703994;17.6686525082623;0.00019;0;0.000834;0.000834;0;0
01.497.954/0001-14;2020-03-01;1;2020-03-31;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;154138793.57;153830511.37;8703994;17.673554390088;0.00019;0;0.001779;0.000277;0.001502;0
01.497.954/0001-14;2020-04-01;1;2020-04-30;6;;;;;;;;;;;;;;;;154051918.34;153736775.68;8703994;17.6627851168096;0.00019;0;0.000285;-0.000609;0.000894;0
01.497.954/0001-14;2020-05-01;1;2020-05-31;6;;;;;;;;;;;;;;;;154088623.08;153740843.36;8703994;17.6632524516906;0.00019;0;0.001083;2.6E-05;0.001057;0
01.497.954/0001-14;2020-06-01;1;2020-06-30;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;154088738.3;153430226.2;8703994;17.6275657129359;0.000191;0;0.000647;-0.00202;0.002667;0
01.497.954/0001-14;2020-07-01;1;2020-07-31;6;;;;;;;;;;;;;;;;153970399.02;153397536.87;8703994;17.6238100428378;0.000191;0;-0.000213;-0.000213;0;0
01.497.954/0001-14;2020-08-01;1;2020-08-31;6;;;;;;;;;;;;;;;;154053405.66;153575293.51;8703994;17.644232465004;0.00019;0;0.001159;0.001159;0;0
01.497.954/0001-14;2020-09-01;1;2020-09-30;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;153964416.18;153551055.01;8703994;17.6414477089483;0.00019;0;-0.000158;-0.000158;0;0
01.497.954/0001-14;2020-10-01;1;2020-10-31;6;;;;;;;;;;;;;;;;154076010.12;153696226.25;8703994;17.6581264015118;0.00019;0;0.001409;0.000945;0.000464;0
01.497.954/0001-14;2020-11-01;1;2020-11-30;6;;;;;;;;;;;;;;;;154021005.3;153676220.75;8703994;17.6558279739163;0.00019;0;0.000195;-0.00013;0.000325;0
01.497.954/0001-14;2020-12-01;1;2020-12-31;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;136991119.72;136448066.98;8703994;15.6764890899511;0.000214;0;-0.110234;-0.112107;0.001873;0
01.601.918/0001-59;2020-01-01;1;2020-01-31;8;;;;;;;;;;;;;;;;85590704.2;83689816.26;500000;167.37963252;0.000409;1E-05;-0.017872;-0.017872;0;0
01.601.918/0001-59;2020-02-01;1;2020-02-29;8;;;;;;;;;;;;;;;;85478282.42;83574077.45;500000;167.1481549;0.000409;1.1E-05;-0.00138;-0.00138;0;0
01.601.918/0001-59;2020-03-01;1;2020-03-31;8;1;1;0;0;0;0;1;0;0;0;0;0;0;0;5;85675944.84;83773732.11;500000;167.54746422;0.000408;1.1E-05;0.00262;0.00262;0;0
01.601.918/0001-59;2020-04-01;1;2020-04-30;8;;;;;;;;;;;;;;;;85904144.39;84001941.98;500000;168.00388396;0.000407;1.1E-05;0.002724;0.002724;0;0
01.601.918/0001-59;2020-05-01;1;2020-05-31;8;;;;;;;;;;;;;;;;86306833.89;84405976.63;500000;168.81195326;0.000405;1.1E-05;0.00481;0.00481;0;0
01.601.918/0001-59;2020-06-01;1;2020-06-30;8;1;1;0;0;0;0;1;0;0;0;0;0;0;0;5;85687078.92;83147518.33;500000;166.29503666;0.000412;3.8E-05;0.014709;-0.01491;0.029619;0
01.601.918/0001-59;2020-07-01;1;2020-07-31;6;;;;;;;;;;;;;;;;85867857.53;83354544.81;500000;166.70908962;0.000411;1E-05;0.00249;0.00249;0;0
01.601.918/0001-59;2020-08-01;1;2020-08-31;6;;;;;;;;;;;;;;;;86137635.76;83624333.36;500000;167.24866672;0.000411;1E-05;0.003237;0.003237;0;0
01.601.918/0001-59;2020-09-01;1;2020-09-30;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;86474244.45;83959016.77;500000;167.91803354;0.000408;1.1E-05;0.004002;0.004002;0;0
01.601.918/0001-59;2020-10-01;1;2020-10-31;6;;;;;;;;;;;;;;;;86910237.79;84396345.22;500000;168.79269044;0.000405;1.1E-05;0.005209;0.005209;0;0
01.601.918/0001-59;2020-11-01;1;2020-11-30;6;;;;;;;;;;;;;;;;78235237.95;78193660.89;500000;156.38732178;0.000438;1.1E-05;-0.073495;-0.073495;0;0
01.601.918/0001-59;2020-12-01;2;2020-12-31;1;;;1;;;;;;;;;;;;;78737569.49;75712898;500000;151.425796;0.000452;1.2E-05;0.00242;-0.031726;0.034146;0
01.633.741/0001-72;2020-01-01;1;2020-01-31;365;;;;;;;;;;;;;;;;66693956.96;66492961.3;508008;130.8895948489;0.000202;3.4E-05;0.001424;0.001424;0;
01.633.741/0001-72;2020-02-01;1;2020-02-28;357;;;;;;;;;;;;;;;;66701749.81;66517549.29;508008;130.937995641801;0.000203;3.4E-05;0.00037;0.00037;0;
01.633.741/0001-72;2020-03-01;1;2020-03-31;361;350;;;;;1;;4;;;;3;3;;;66737331.65;66555783.08;508008;131.013257822711;0.000207;2.5E-05;0.000576;0.000576;0;
01.633.741/0001-72;2020-04-01;1;2020-04-30;357;;;;;;;;;;;;;;;;66763192.78;66586589.24;508008;131.073898914978;0.000205;2.5E-05;0.000462;0.000462;0;
01.633.741/0001-72;2020-05-01;1;2020-05-29;350;;;;;;;;;;;;;;;;66906338.67;66591876.9;508008;131.08430753059;0.000156;2.5E-05;8E-05;8E-05;0;
01.633.741/0001-72;2020-06-01;1;2020-06-30;355;343;;;;;1;;5;;;;3;3;;;66803501.48;66407073.93;508008;130.720527885388;0.000178;0.0025;0.000505;-0.002775;0.00328;
01.633.741/0001-72;2020-07-01;1;2020-07-31;360;;;;;;;;;;;;;;;;66621364.83;66442284.63;508008;130.789839195446;0.000181;2.5E-05;0.00053;0.00053;0;
01.633.741/0001-72;2020-08-01;1;2020-08-31;354;;;;;;;;;;;;;;;;66697827.08;66524360.72;508008;130.951403757421;0.000214;3.4E-05;0.001236;0.001236;0;
01.633.741/0001-72;2020-09-01;1;2020-09-30;353;343;;;;;1;;5;;;;2;2;;;66840480.82;66625968.39;508008;131.151415706052;0.000223;2.5E-05;0.001527;0.001527;0;
01.633.741/0001-72;2020-10-01;1;2020-10-30;347;;;;;;;;;;;;;;;;66979275.92;66719657.76;508008;131.335840695422;0.000222;2.9E-05;0.001406;0.001406;0;
01.633.741/0001-72;2020-11-01;1;2020-11-30;339;;;;;;;;;;;;;;;;67090434.9;66835724.67;508008;131.564315266689;0.000228;2.8E-05;0.00174;0.00174;0;
01.633.741/0001-72;2020-12-01;1;2020-12-30;353;343;;;;;1;;5;;;;2;2;;;67773590.67;67104047.65;508008;132.09250179131;3.7E-05;2.8E-05;0.008956;0.004015;0.004941;
01.636.325/0001-28;2020-01-01;1;2020-01-31;4;;;;;;;;;;;;;;;;269541482.09;268176007.61;233608;1147.97441701483;0.000236;0;0.002763;-0.002711;0.005474;0
01.636.325/0001-28;2020-02-01;1;2020-02-29;4;;;;;;;;;;;;;;;;269096787.32;267732303.99;233608;1146.07506587959;0.000205;0;0.003385;-0.001655;0.00504;0
01.636.325/0001-28;2020-03-01;1;2020-03-31;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;268106086.87;266867984.26;233608;1142.37519374336;0.000206;0;0.00034;-0.003228;0.003568;0
01.636.325/0001-28;2020-04-01;1;2020-04-30;4;;;;;;;;;;;;;;;;267518100.31;266523939.83;233608;1140.90245124311;0.000171;0;-0.001289;-0.001289;0;0
01.636.325/0001-28;2020-05-01;1;2020-05-31;4;;;;;;;;;;;;;;;;267544273.32;266540505.45;233608;1140.97336328379;0.000178;0;6.2E-05;6.2E-05;0;0
01.636.325/0001-28;2020-06-01;1;2020-06-30;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;267986856.02;267022575.14;233608;1143.03694710798;0.000146;0;0.001809;0.001809;0;0
01.636.325/0001-28;2020-07-01;1;2020-07-31;4;;;;;;;;;;;;;;;;267456644.89;266522775.69;233608;1140.89746793774;0.000178;0;-0.001872;-0.001872;0;0
01.636.325/0001-28;2020-08-01;1;2020-08-31;4;;;;;;;;;;;;;;;;268391353;267482095.13;234217;1142.02681756662;0.000119;0;0.00099;0.00099;0;0
01.636.325/0001-28;2020-09-01;1;2020-09-30;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;269494272.94;268565064.38;234217;1146.65060341478;0.000118;0;0.004049;0.004049;0;0
01.636.325/0001-28;2020-10-01;1;2020-10-31;4;;;;;;;;;;;;;;;;269734472.9;268829496.28;234217;1147.77960728726;0.000118;0;0.000985;0.000985;0;0
01.636.325/0001-28;2020-11-01;1;2020-11-30;4;;;;;;;;;;;;;;;;270166349.48;269322454.85;234900;1146.54088910175;0.000118;0;0.001834;0.001834;0;0
01.636.325/0001-28;2020-12-01;1;2020-12-31;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;264310505.73;263478137.93;234900;1121.66086815666;0.00012;0;-0.0217;-0.0217;0;0
01.657.856/0001-05;2020-01-01;1;2020-01-31;4029;;;;;;;;;;;;;;;;49436703.63;48456272.7;4200000;11.5372077857143;0.000441;0;0.00611;-0.003087;0.009197;0
01.657.856/0001-05;2020-02-01;1;2020-02-29;4364;;;;;;;;;;;;;;;;49230569.08;48522250.48;4200000;11.5529167809524;0.000235;0;0.005997;0.001362;0.004635;0
01.657.856/0001-05;2020-03-01;1;2020-03-31;4581;4578;3;;;;;;;;;;;;;;49088581.25;48511874.04;4200000;11.5504462;0.000168;0;0.002887;-0.000214;0.003101;0
01.657.856/0001-05;2020-04-01;1;2020-04-30;4738;;;;;;;;;;;;;;;;48854774.39;48329583.05;4200000;11.5070435833333;5.8E-05;0;-0.001697;-0.003758;0.002061;0
01.657.856/0001-05;2020-05-01;1;2020-05-31;4795;;;;;;;;;;;;;;;;48692206.43;48278226.54;4200000;11.4948158428571;0;0;-0.001063;-0.001063;0;0
