Papel;Cotação;P/L;P/VP;PSR;Div.Yield;P/Ativo;P/Cap.Giro;P/EBIT;P/Ativ Circ.Liq;EV/EBIT;EV/EBITDA;Mrg Ebit;Mrg. Líq.;Liq. Corr.;ROIC;ROE;Liq.2meses;Patrim. Líq;Dív.Brut/ Patrim.;Cresc. Rec.5a
BIDI11;10.4;229.93;1.08;0.0;0,00%;0.0;0.0;0.0;0.0;0.0;0.0;0,00%;0,00%;0.0;0,00%;0,47%;0.0;8348550000.0;0.0;37,00%
CRPG3;33.8;241.89;1.44;1.827;0,82%;1.019;1.87;-17.89;2.6;-15.8;-31.42;-10,21%;0,76%;4.9;-6,97%;0,60%;0.0;679978000.0;0.01;-2,40%
ELEV3;24.3;312.39;3.22;0.688;0,00%;0.954;5.75;37.19;-5.18;51.41;51.41;1,85%;0,27%;1.47;3,01%;1,03%;0.0;489356000.0;1.35;3,69%
RHDS4;1.0;363.45;29.5;4.977;0,00%;7.182;-593.56;68.11;-24.55;71.32;53.72;7,31%;1,17%;0.97;11,80%;8,12%;0.0;272045000.0;1.49;4,38%
AESB3;11.37;495.9;1.56;1.97;0,66%;0.35;-2.7;7.08;-0.6;17.14;8.63;27,84%;4,91%;0.52;5,53%;0,31%;51802200.0;4394450000.0;2.62;14,89%
CEPE3;128.0;596.9;5.85;1.129;0,00%;0.658;15.66;7.82;-1.11;13.99;10.41;14,43%;0,19%;1.17;9,89%;0,98%;0.0;1632000000.0;5.42;4,47%
UBBR4;7.49;610.27;1.99;0.0;0,00%;0.0;0.0;0.0;0.0;0.0;0.0;0,00%;0,00%;0.0;0,00%;0,33%;0.0;10317200000.0;0.0;10,58%
PDTC3;1.85;757.83;1.06;0.423;2,49%;0.28;0.73;9.07;-13.15;16.13;6.34;4,66%;0,06%;2.17;3,82%;0,14%;77479.5;139015000.0;1.07;-6,51%
DMFN3;12.5;770.12;53.79;0.0;0,04%;0.0;0.0;0.0;0.0;0.0;0.0;0,00%;0,00%;0.0;0,00%;6,99%;792.05;14359000.0;0.0;34,42%
CSNA3;12.64;906.58;0.97;0.382;11,54%;0.183;2.28;2.78;-0.42;7.74;4.92;13,77%;1,70%;1.29;8,82%;0,11%;82941100.0;17297400000.0;2.68;14,14%
UBBR11;14.75;1201.81;3.91;0.0;0,00%;0.0;0.0;0.0;0.0;0.0;0.0;0,00%;0,00%;0.0;0,00%;0,33%;0.0;10317200000.0;0.0;10,58%
UBBR3;18.0;1466.61;4.77;0.0;0,00%;0.0;0.0;0.0;0.0;0.0;0.0;0,00%;0,00%;0.0;0,00%;0,33%;0.0;10317200000.0;0.0;10,58%
GUAR4;151.0;3087.67;14.75;8.411;0,00%;5.531;21.75;165.04;1042.44;167.1;69.78;5,10%;0,27%;1.68;4,44%;0,48%;0.0;5108920000.0;0.62;6,74%
