Date,ABEV3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BOVA11.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RDOR3.SA,RRRP3.SA,SANB11.SA,SMAL11.SA,SQIA3.SA,TAEE11.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VLID3.SA
2021-12-10,14.582554817199707,14.356603622436523,25.8799991607666,11.527047157287598,28.69954490661621,14.121245384216309,16.665157318115234,17.715232849121094,7.783316612243652,103.7300033569336,21.516338348388672,12.139906883239746,18.564807891845703,20.1200008392334,12.112275123596191,1.9658877849578857,8.272156715393066,4.8445963859558105,22.073789596557617,5.626466274261475,15.052602767944336,19.869611740112305,16.1200008392334,15.267766952514648,14.173273086547852,8.85317611694336,34.911598205566406,34.49266052246094,32.03981018066406,14.829999923706055,41.444637298583984,23.01507568359375,20.464733123779297,24.062578201293945,10.57494831085205,19.200000762939453,11.194317817687988,27.95371437072754,19.780895233154297,7.532505512237549,20.733970642089844,30.326526641845703,4.992440223693848,26.947572708129883,14.73060131072998,6.369999885559082,15.685924530029297,11.814332962036133,19.201820373535156,22.698959350585938,16.424531936645508,14.474050521850586,9.09720516204834,20.700000762939453,16.066761016845703,22.695768356323242,49.413761138916016,30.440000534057617,28.36802101135254,116.9000015258789,17.462568283081055,30.91984748840332,31.570724487304688,14.339296340942383,13.592406272888184,65.5633544921875,21.622299194335938,5.480000019073486,8.059856414794922
2021-12-13,14.637411117553711,14.179119110107422,24.979999542236328,11.312893867492676,28.461116790771484,13.891365051269531,16.36005401611328,17.49745750427246,7.9100213050842285,103.5,21.668197631835938,11.095227241516113,19.098896026611328,19.559999465942383,11.918478965759277,1.9322829246520996,8.283997535705566,4.974944591522217,22.50726318359375,5.63523006439209,14.771878242492676,20.171159744262695,15.609999656677246,14.719168663024902,14.151333808898926,8.603650093078613,35.16960906982422,35.07727813720703,32.69499969482422,14.65999984741211,41.346405029296875,23.034326553344727,19.610849380493164,23.956859588623047,10.514222145080566,18.3700008392334,11.544140815734863,27.75492286682129,19.60141944885254,7.4237895011901855,20.181934356689453,30.49888801574707,4.9048542976379395,26.387744903564453,14.720688819885254,6.050000190734863,15.721542358398438,11.603018760681152,19.080875396728516,22.630115509033203,16.408884048461914,14.386178970336914,8.918661117553711,20.389999389648438,16.2691593170166,22.648508071899414,48.16415023803711,30.56999969482422,28.439340591430664,115.61000061035156,16.876842498779297,30.937122344970703,31.268003463745117,14.59267520904541,13.753264427185059,67.47868347167969,21.72638702392578,5.309999942779541,7.85927152633667
2021-12-14,14.78369426727295,14.198838233947754,25.200000762939453,11.266340255737305,28.46554946899414,14.080195426940918,16.60742950439453,17.39694595336914,8.009575843811035,102.69999694824219,20.719087600708008,9.744348526000977,19.067684173583984,20.260000228881836,12.03475570678711,1.8902771472930908,8.337289810180664,4.873563289642334,22.832368850708008,5.600174427032471,14.742837905883789,19.869611740112305,15.520000457763672,14.282149314880371,14.239092826843262,8.084636688232422,34.76924514770508,33.635215759277344,31.37538719177246,14.40999984741211,41.04277801513672,23.09208106994629,19.079547882080078,23.843015670776367,10.444822311401367,18.299999237060547,11.3042631149292,27.4898681640625,19.007028579711914,7.481027126312256,20.37842559814453,32.12767791748047,4.834784507751465,25.097299575805664,13.08505630493164,5.739999771118164,16.79006576538086,11.257233619689941,18.36452865600586,22.954668045043945,16.17938804626465,14.215324401855469,8.646595001220703,19.700000762939453,15.70051097869873,22.818653106689453,46.570159912109375,29.700000762939453,28.180801391601562,113.11000061035156,15.844376564025879,31.09263038635254,30.174306869506836,14.329913139343262,13.681772232055664,67.47000122070312,21.31949234008789,4.960000038146973,7.786332130432129
2021-12-15,14.701409339904785,14.484787940979004,25.479999542236328,11.229094505310059,27.977214813232422,14.071986198425293,16.60742950439453,17.614723205566406,8.905562400817871,103.19999694824219,21.298044204711914,10.329730033874512,18.915084838867188,20.479999542236328,12.170413970947266,1.9574867486953735,8.360976219177246,4.9170122146606445,22.89905548095703,5.643994331359863,15.052602767944336,19.84516143798828,15.649999618530273,14.46811580657959,14.13562297821045,7.914958477020264,35.03615188598633,33.49880599975586,31.329248428344727,14.649999618530273,41.15886688232422,22.88031768798828,19.70572853088379,23.712900161743164,10.444822311401367,18.469999313354492,11.354236602783203,27.840118408203125,18.849746704101562,7.551088809967041,20.312925338745117,32.91190719604492,4.913613796234131,25.609683990478516,13.719484329223633,6.170000076293945,16.569236755371094,11.362890243530273,18.504077911376953,23.07268524169922,16.127229690551758,14.303193092346191,8.952669143676758,19.899999618530273,15.65231990814209,22.676864624023438,46.16674041748047,29.5,28.51066017150879,114.48999786376953,16.12234878540039,31.481395721435547,31.05316925048828,14.273606300354004,13.79794692993164,67.08867645263672,21.416086196899414,5.199999809265137,7.667805194854736
2021-12-16,14.719696044921875,14.336882591247559,24.850000381469727,11.23840618133545,27.888425827026367,14.219767570495605,16.81358528137207,17.530961990356445,8.968914985656738,104.41000366210938,21.117713928222656,9.870429992675781,19.34513282775879,20.399999618530273,12.083205223083496,1.8734742403030396,8.260313034057617,5.011152267456055,22.782352447509766,5.573882579803467,15.46884822845459,21.04320526123047,15.300000190734863,14.412325859069824,13.702014923095703,7.974844932556152,34.69806671142578,32.300331115722656,30.480266571044922,14.279999732971191,40.43553161621094,22.48566246032715,19.3072452545166,24.25774574279785,10.644349098205566,18.030000686645508,11.53414535522461,27.74545669555664,18.20903778076172,7.558874607086182,20.51877212524414,32.45515441894531,4.869818687438965,24.860084533691406,13.432008743286133,6.400000095367432,16.33416175842285,11.23802375793457,18.299406051635742,23.003841400146484,16.461040496826172,14.493577003479004,8.561574935913086,20.020000457763672,16.519750595092773,22.743032455444336,45.231998443603516,31.670000076293945,28.6978759765625,114.1500015258789,15.86423110961914,31.585065841674805,29.627458572387695,14.39560317993164,14.253097534179688,69.71468353271484,21.42560386657715,4.909999847412109,7.622217655181885
2021-12-17,14.692266464233398,14.258000373840332,25.420000076293945,11.461871147155762,26.929508209228516,13.825685501098633,16.34356117248535,17.20429801940918,8.950815200805664,103.0999984741211,21.506847381591797,9.474172592163086,19.462831497192383,21.5,11.773130416870117,1.8902771472930908,8.360976219177246,5.221157550811768,23.149139404296875,5.626466274261475,15.30428695678711,20.75795555114746,15.1899995803833,14.421624183654785,13.719359397888184,7.8051676750183105,34.8137321472168,32.95315933227539,30.821706771850586,13.949999809265137,40.72129440307617,22.658926010131836,19.82906723022461,23.590917587280273,10.297344207763672,18.18000030517578,11.364232063293457,27.887449264526367,18.180089950561523,7.4265360832214355,20.069664001464844,32.79157638549805,4.869818687438965,24.898038864135742,13.620354652404785,6.659999847412109,16.939659118652344,11.22841739654541,18.559900283813477,22.866153717041016,16.059425354003906,14.151862144470215,8.595582962036133,20.299999237060547,16.510112762451172,22.922630310058594,45.231998443603516,32.29999923706055,28.118396759033203,114.61000061035156,16.072710037231445,31.610984802246094,28.992721557617188,14.254836082458496,14.063055992126465,68.61402130126953,21.035356521606445,4.849999904632568,7.603982925415039
2021-12-20,14.64819049835205,13.903030395507812,24.510000228881836,11.06149673461914,26.121538162231445,13.562965393066406,16.005477905273438,17.070280075073242,9.059418678283691,101.0,20.586212158203125,9.222006797790527,18.78154754638672,21.270000457763672,11.559954643249512,1.8062646389007568,8.236628532409668,4.873563289642334,22.807361602783203,5.530063152313232,15.01388168334961,19.32356071472168,13.859999656677246,14.254255294799805,13.346456527709961,7.425888538360596,34.573516845703125,31.93981170654297,29.861988067626953,14.130000114440918,39.76577377319336,22.25464630126953,19.515975952148438,22.19222068786621,9.733463287353516,17.40999984741211,11.244293212890625,27.338407516479492,17.587629318237305,7.356471538543701,19.760896682739258,33.26078414916992,4.82602596282959,23.968156814575195,12.64888858795166,6.329999923706055,17.541324615478516,11.026710510253906,17.694700241088867,22.276058197021484,15.751694679260254,13.746686935424805,8.272504806518555,19.110000610351562,15.99929428100586,22.82810401916504,44.565860748291016,30.299999237060547,27.191219329833984,112.44999694824219,15.63589859008789,31.29133415222168,28.484933853149414,13.438398361206055,13.275742530822754,67.84268188476562,20.492815017700195,4.739999771118164,7.230165481567383
2021-12-21,14.629190444946289,14.050932884216309,26.440000534057617,10.721511840820312,26.192567825317383,13.501615524291992,15.936921119689941,17.18754768371582,9.339980125427246,101.41999816894531,20.384170532226562,9.14095401763916,19.824501037597656,22.079999923706055,11.753751754760742,1.7978633642196655,8.177414894104004,5.011152267456055,22.648977279663086,5.495006561279297,14.829959869384766,20.244510650634766,14.15999984741211,14.105483055114746,13.467865943908691,7.425888538360596,34.40446853637695,32.09571075439453,29.926584243774414,14.460000038146973,39.390708923339844,22.042879104614258,19.297760009765625,22.558156967163086,9.872265815734863,18.299999237060547,11.414206504821777,27.168020248413086,17.49789047241211,7.307430267333984,19.788969039916992,33.43784713745117,4.694647312164307,23.427309036254883,13.471660614013672,6.420000076293945,17.586435317993164,10.959474563598633,17.564453125,22.24655532836914,15.824713706970215,13.766213417053223,8.144973754882812,19.6299991607666,16.02820587158203,22.865915298461914,44.68417739868164,30.84000015258789,27.191219329833984,111.80000305175781,15.526695251464844,31.317251205444336,28.436111450195312,13.33517074584961,13.682973861694336,69.62801361083984,20.32148551940918,4.610000133514404,7.686039924621582
2021-12-22,14.619691848754883,13.962190628051758,26.799999237060547,10.844096183776855,26.0416259765625,13.534892082214355,16.01205062866211,17.179168701171875,9.385231971740723,101.43000030517578,20.736440658569336,9.901665687561035,20.043184280395508,22.18000030517578,11.62778377532959,1.7726595401763916,8.124536514282227,4.8011474609375,22.607297897338867,5.5388264656066895,14.810598373413086,20.17930793762207,14.149999618530273,14.077588081359863,13.311767578125,7.425888538360596,34.40446853637695,32.81674575805664,30.4894962310791,14.380000114440918,39.640750885009766,22.01400375366211,19.079547882080078,22.346725463867188,9.84623908996582,18.670000076293945,11.044394493103027,26.902963638305664,17.467979431152344,7.3319525718688965,19.863819122314453,32.9863395690918,4.720921993255615,23.46441650390625,13.382444381713867,6.159999847412109,17.332422256469727,10.949868202209473,17.57375717163086,21.774478912353516,15.762125015258789,13.746686935424805,8.178982734680176,19.8700008392334,15.63304328918457,22.76193618774414,42.15023422241211,31.479999542236328,27.021831512451172,111.5999984741211,15.804666519165039,31.343162536621094,28.58258628845215,13.39147663116455,13.483882904052734,69.26402282714844,20.235822677612305,4.5,7.594864845275879
2021-12-23,14.771683692932129,13.893169403076172,26.459999084472656,10.730940818786621,25.943958282470703,13.518257141113281,16.062143325805664,17.27130699157715,9.530037879943848,100.8499984741211,20.431772232055664,9.98448657989502,20.194580078125,22.6200008392334,11.550265312194824,1.7810606956481934,8.075146675109863,4.8011474609375,22.365550994873047,5.5388264656066895,14.897721290588379,20.089658737182617,13.779999732971191,14.04969310760498,13.042930603027344,7.326077938079834,34.34218978881836,32.39776611328125,30.138830184936523,14.050000190734863,39.41749954223633,21.802234649658203,19.003644943237305,21.915729522705078,9.750814437866211,18.43000030517578,10.584628105163574,26.86509895324707,17.56254005432129,7.348300457000732,19.96673583984375,33.39358139038086,4.738439559936523,23.05426597595215,13.362618446350098,6.199999809265137,18.055269241333008,10.930659294128418,17.499332427978516,21.823654174804688,15.876872062683105,13.829675674438477,8.229994773864746,19.700000762939453,15.295709609985352,22.78084373474121,42.06149673461914,31.270000457763672,27.164470672607422,110.98999786376953,16.75771141052246,31.256776809692383,28.065032958984375,13.39147663116455,13.447684288024902,68.5966796875,20.02642059326172,4.5,7.731626987457275
2021-12-27,14.752683639526367,13.449456214904785,25.670000076293945,10.664933204650879,25.997234344482422,13.659674644470215,16.245805740356445,17.38019371032715,9.439534187316895,101.5999984741211,20.450815200805664,9.662405967712402,20.732879638671875,22.229999542236328,11.511506080627441,1.8314682245254517,8.124536514282227,4.8445963859558105,22.382225036621094,5.626466274261475,14.9751615524292,20.309709548950195,13.75,14.291448593139648,13.242390632629395,7.226267337799072,34.386680603027344,32.37827682495117,30.314159393310547,14.220000267028809,39.667537689208984,21.956247329711914,19.145959854125977,22.119028091430664,9.802865028381348,18.040000915527344,10.584628105163574,27.149084091186523,17.272098541259766,7.430037498474121,20.172582626342773,33.17225646972656,4.852302074432373,23.245031356811523,13.094969749450684,6.78000020980835,17.689876556396484,11.189997673034668,17.57375717163086,21.79414939880371,16.189821243286133,14.034703254699707,8.672101974487305,20.65999984741211,16.047483444213867,22.752483367919922,44.09259796142578,31.770000457763672,27.423011779785156,112.0,16.54923439025879,31.325883865356445,28.133392333984375,13.663622856140137,13.610577583312988,68.42335510253906,20.28341293334961,4.860000133514404,7.658687114715576
2021-12-28,14.743185043334961,12.916998863220215,25.75,10.52348804473877,25.846294403076172,13.65135669708252,16.18737030029297,17.413698196411133,9.548139572143555,101.05999755859375,19.727230072021484,9.690011978149414,20.606714248657227,22.59000015258789,11.414608001708984,1.9070794582366943,8.155405044555664,4.721490383148193,22.24884796142578,5.608938694000244,14.723478317260742,20.33415985107422,14.180000305175781,14.30074691772461,13.285750389099121,7.17636251449585,34.5201301574707,32.543922424316406,30.332618713378906,14.1899995803833,39.89079284667969,21.965871810913086,19.259807586669922,22.029577255249023,9.759489059448242,17.860000610351562,10.3100004196167,27.499332427978516,17.937894821166992,7.421864986419678,20.097728729248047,33.54408264160156,4.896096229553223,23.33087730407715,12.78766918182373,6.829999923706055,18.094985961914062,11.324469566345215,17.843551635742188,22.20721435546875,16.20025062561035,14.049347877502441,8.952669143676758,20.049999237060547,16.21133041381836,22.412193298339844,45.19688034057617,32.06999969482422,27.45867347717285,112.55999755859375,16.83713150024414,31.351808547973633,27.65489959716797,13.71054458618164,13.348139762878418,66.77668762207031,20.435705184936523,4.949999809265137,7.85927152633667
